Customer_ID,Full_Name,NIC_Number,Gender,Date_of_Birth,Age,District,Province,Urban_Rural,Customer_Segment,Account_Open_Date,Customer_Tenure_Years,Savings_Balance,Monthly_Deposit_Avg,Monthly_Withdrawal_Avg,Net_Monthly_Flow,Account_Status,Interest_Rate_Tier,Has_Loan,Loan_Type,Loan_Amount,Loan_Tenure_Months,Monthly_Repayment_Amount,Loan_Repayment_Status,Loan_Start_Date,Outstanding_Loan_Balance,Mobile_App_User,Last_Login_Date,Monthly_Transaction_Count,Preferred_Channel,Push_Notification_Enabled,KYC_Status,KYC_Last_Updated,Suspicious_Activity_Flag,PEP_Flag,Has_Fixed_Deposit,FD_Amount,Has_Insurance,Has_Mobile_Wallet,Number_of_Products,Acquisition_Channel,Referral_Source,Last_Campaign_Response,Promo_Code_Used,Age_Band,Debt_to_Savings,Savings_Growing,CrossSell_Opportunity,High_Risk_Flag
FSL-0435,Michelle Rivera,870853430V,Male,1987-03-26,36,Trincomalee,Eastern,Urban,Regular,2020-03-10,6.1,490027.83,35994.82,31494.16,4500.66,Active,Silver,Yes,Housing,2384280.66,36.0,72853.02,Delayed,2022-03-25,1956557.08,Yes,2023-08-03,16,App,Yes,Pending,2022-09-15,No,No,No,,No,Yes,3,Branch,,Responded,No,35-44,3.9927468609282863,True,True,False
FSL-0436,Donald Young,023634193V,Male,2002-12-29,21,Badulla,Uva,Rural,Regular,2023-11-13,2.5,313286.95,19435.94,15774.61,3661.329999999998,Active,Silver,Yes,Vehicle,124586.9,48.0,2855.12,On-Time,2023-12-12,94614.7,No,,3,Agent,No,Verified,2021-10-05,No,No,Yes,1441963.79,No,Yes,4,Branch,Colleague,Unsubscribed,Yes,18-24,0.30200651511338084,True,False,False
FSL-0437,Carol Carter,866993322V,Female,1986-07-18,37,Jaffna,Northern,Rural,Regular,2015-04-15,11.0,510534.46,30009.06,16124.55,13884.510000000002,Active,Silver,No,,,,,,,,Yes,2023-08-12,22,App,No,Verified,2024-01-01,No,No,Yes,387982.86,No,No,2,Branch,Friend,Ignored,No,35-44,,True,False,False
FSL-0438,Melissa Garcia,856512139V,Female,1985-05-31,38,Ratnapura,Sabaragamuwa,Suburban,Premium,2019-09-02,6.7,3388184.19,148264.94,58266.7,89998.24,Inactive,Gold,No,,,,,,,,Yes,2023-06-30,18,Branch,Yes,Verified,2023-02-16,Yes,No,No,,No,Yes,2,Branch,Family,Unsubscribed,Yes,35-44,,True,True,False
FSL-0439,Michelle King,986667484V,Female,1998-06-15,25,Colombo,Western,Suburban,Regular,2015-04-07,11.1,542320.82,33530.33,21124.73,12405.600000000002,Active,Silver,No,,,,,,,,Yes,2023-10-28,33,App,Yes,Verified,2022-01-23,No,No,No,,Yes,Yes,3,Referral,Colleague,Ignored,No,25-34,,True,False,False
FSL-0440,Mary Jackson,855024207V,Female,1985-01-02,39,Jaffna,Northern,Rural,Regular,2022-04-18,4.0,242597.75,5271.42,3489.79,1781.63,Active,Silver,No,,,,,,,,Yes,2023-07-18,9,App,Yes,Verified,2021-02-25,No,No,No,,No,No,1,Referral,Colleague,Ignored,No,35-44,,True,True,False
FSL-0441,Karen Roberts,797669373V,Female,1979-09-23,44,Colombo,Western,Urban,Regular,2017-01-11,9.3,691079.25,22377.95,19425.78,2952.170000000002,Active,Silver,Yes,Business,1825348.29,24.0,83661.8,Defaulted,2022-05-31,1052688.19,Yes,2027-01-01,17,App,No,Expired,2020-03-04,No,No,No,,No,Yes,3,Agent,,Ignored,Yes,35-44,1.5232524923878121,True,True,True
FSL-0442,Richard Torres,983544125V,Male,1998-12-20,25,Kurunegala,North Western,Suburban,Regular,2018-02-20,8.2,345639.88,7377.22,5623.41,1753.8100000000004,Inactive,Silver,Yes,Vehicle,1397936.57,24.0,64072.09,On-Time,2018-06-24,1185795.48,No,,1,App,Yes,Pending,2022-07-21,No,No,No,,No,No,2,Agent,Friend,Ignored,Yes,25-34,3.4307252970924536,True,True,False
FSL-0443,Thomas Hill,716251608V,Female,1971-05-05,52,Ratnapura,Sabaragamuwa,Suburban,Regular,2016-12-17,9.4,778867.55,42530.56,13882.84,28647.719999999998,Active,Silver,No,,,,,,,,Yes,2023-08-12,32,Branch,No,Verified,2021-07-10,No,No,No,,No,No,1,Digital,,Ignored,No,45-54,,True,True,False
FSL-0444,Samantha Harris,823126964V,Male,1982-11-08,41,Gampaha,Western,Suburban,Regular,2020-04-19,6.0,444780.78,18856.95,15860.44,2996.51,Active,Silver,No,,,,,,,,Yes,2023-11-11,24,Agent,Yes,Verified,2022-08-15,No,No,Yes,1378050.09,No,No,2,Agent,Colleague,Unsubscribed,Yes,35-44,,True,False,False
FSL-0445,Betty Wilson,865338644V,Female,1986-02-02,37,Ratnapura,Sabaragamuwa,Rural,Starter,2016-11-03,9.5,134012.43,5441.87,4630.92,810.9499999999998,Suspended,Standard,Yes,Vehicle,1643622.57,24.0,75332.7,Delayed,2023-04-10,359284.56,No,,1,Agent,Yes,Verified,2020-08-17,No,No,No,,No,Yes,3,Branch,,Responded,No,35-44,2.6809793688540684,True,True,False
FSL-0446,,842207116V,Male,1984-08-07,39,Badulla,Uva,Rural,Regular,2019-05-28,6.9,190875.71,7838.9,4270.63,3568.2699999999995,Inactive,Standard,Yes,Business,509318.49,24.0,23343.76,Delayed,2023-11-08,470553.44,No,,3,Branch,No,Verified,2021-09-19,No,No,No,,No,Yes,3,Branch,Friend,Responded,No,35-44,2.4652347855051855,True,True,False
FSL-0447,Susan Thomas,730035152V,Male,1973-01-03,51,Ratnapura,Sabaragamuwa,Rural,Regular,2019-01-04,7.3,536036.34,11060.63,7283.83,3776.7999999999993,Active,Silver,Yes,Vehicle,1314145.45,60.0,24092.67,Defaulted,2022-07-27,818164.22,Yes,2023-10-04,4,Agent,Yes,Verified,2023-12-05,No,No,No,,No,Yes,3,Referral,,Ignored,Yes,45-54,1.5263223012081606,True,True,True
FSL-0448,William Hall,911115131V,Male,1991-04-21,32,Badulla,Uva,Urban,Regular,2023-01-10,3.3,512413.08,13138.44,6935.92,6202.52,Active,Silver,No,,,,,,,,Yes,2023-08-22,21,Agent,Yes,Verified,2020-01-22,No,No,No,,Yes,No,2,Digital,,Responded,No,25-34,,True,False,False
FSL-0449,Cynthia Mitchell,811312927V,Male,1981-05-11,42,Badulla,Uva,Suburban,Starter,2018-04-16,8.0,128765.48,2882.93,1904.67,978.2599999999998,Active,Standard,No,,,,,,,,No,,0,Branch,Yes,Verified,2022-03-04,No,No,No,,No,Yes,2,Branch,Family,Ignored,No,35-44,,True,True,False
FSL-0450,Christine Harris,016592902V,Female,2001-06-08,22,Gampaha,Western,Urban,Premium,2021-10-14,4.5,3032468.39,140360.34,72988.13,67372.20999999999,Active,Gold,Yes,Vehicle,1922754.4,12.0,176252.49,On-Time,2021-11-17,648096.82,Yes,2023-09-17,6,App,Yes,Expired,2023-09-23,No,No,No,,No,No,2,Digital,Friend,Responded,No,18-24,0.21371923352513492,True,True,False
FSL-0451,Elizabeth Adams,955015309V,Female,1995-01-01,29,Unknown,Sabaragamuwa,Urban,Regular,2017-01-29,9.3,474054.0,12776.22,4137.62,8638.599999999999,Active,Silver,Yes,Business,83021.18,12.0,7610.27,On-Time,2017-03-19,16258.84,No,,4,App,Yes,Pending,2021-10-16,No,No,No,,Yes,Yes,4,Agent,Family,Responded,No,25-34,0.03429744290734811,True,False,False
FSL-0452,Maria Jones,993383080V,Male,1999-12-04,24,Badulla,Uva,Urban,Regular,2020-05-10,6.0,420439.98,33316.38,21312.3,12004.079999999998,Active,Silver,No,,,,,,,,No,,2,Branch,No,Verified,2022-06-03,Yes,No,No,,Yes,No,2,Referral,,Ignored,No,18-24,,True,False,False
FSL-0453,Sarah Cook,911849348V,Male,1991-07-03,32,Kurunegala,North Western,Suburban,Regular,2016-10-06,9.6,208245.67,10677.9,6388.37,4289.53,Active,Silver,No,,,,,,,,Yes,2023-10-22,7,Branch,No,Verified,2021-07-22,No,No,No,,No,Yes,2,Referral,Colleague,Unsubscribed,No,25-34,,True,True,False
FSL-0454,Samantha Nguyen,910206522V,Male,1991-01-20,32,Gampaha,Western,Suburban,Starter,2020-12-22,5.4,79964.65,4628.51,2087.25,2541.26,Active,Standard,Yes,Vehicle,1803579.76,24.0,82664.07,On-Time,2022-10-16,1571161.43,Yes,2023-08-29,21,Branch,No,Verified,2022-04-22,No,No,No,,Yes,No,3,Branch,,Responded,No,25-34,19.648199923341128,True,False,False
FSL-0455,Rebecca Morgan,795638580V,Female,1979-03-04,44,Trincomalee,Eastern,Suburban,Premium,2023-02-08,3.2,4442655.52,259076.66,109703.5,149373.16,Inactive,Gold,No,,,,,,,,Yes,2023-11-13,33,Online,Yes,Verified,2021-07-08,No,No,No,,No,Yes,2,Digital,,Ignored,No,35-44,,True,True,False
FSL-0456,James Jones,811579110V,Male,1981-06-06,42,Ratnapura,Sabaragamuwa,Rural,Regular,2018-02-08,8.2,418672.36,18936.38,8699.77,10236.61,Suspended,Silver,No,,,,,,,,Yes,2023-06-28,32,Agent,Yes,Verified,2021-01-05,No,No,No,,Yes,Yes,3,Digital,,Ignored,Yes,35-44,,True,False,False
FSL-0457,Matthew Cook,795701654V,Female,1979-03-11,44,Trincomalee,Eastern,Urban,Premium,2022-01-01,4.3,3738073.81,138500.44,61550.73,76949.70999999999,Active,Gold,No,,,,,,,,No,,4,Online,No,Verified,2023-02-07,No,No,Yes,1936159.45,No,No,2,Digital,Family,Responded,No,35-44,,True,False,False
FSL-0458,Sandra Hall,741075033V,Male,1974-04-17,49,Kurunegala,North Western,Urban,Regular,2016-11-09,9.5,715670.44,53716.46,25122.24,28594.219999999998,Active,Silver,No,,,,,,,,Yes,2023-11-01,26,Agent,Yes,Verified,2020-06-16,No,No,Yes,1787424.98,No,No,2,Digital,,Ignored,No,45-54,,True,False,False
FSL-0459,Samantha Green,846641339V,Female,1984-06-12,39,Ratnapura,Sabaragamuwa,Suburban,Regular,2019-12-17,6.4,493112.07,20896.94,15089.13,5807.8099999999995,Active,Silver,No,,,,,,,,Yes,2023-12-19,27,Branch,Yes,Verified,2021-07-15,No,No,Yes,1240827.71,No,Yes,3,Branch,,Ignored,No,35-44,,True,False,False
FSL-0460,Robert Nguyen,865477241V,Female,1986-02-16,37,Colombo,Western,Suburban,Regular,2019-10-04,6.6,89779.51,3168.82,1385.2,1783.6200000000001,Active,Standard,No,,,,,,,,Yes,2023-07-14,16,Branch,No,Expired,2022-01-16,Yes,No,No,,Yes,No,2,Digital,Colleague,Responded,No,35-44,,True,False,False
FSL-0461,Jason Anderson,002727237V,Female,1976-05-09,47,Matara,Southern,Rural,Premium,2019-08-05,6.7,1902192.56,97450.23,42789.36,54660.869999999995,Active,Gold,Yes,Housing,900316.83,48.0,20632.26,Defaulted,2020-07-13,270822.9,No,,1,App,Yes,Verified,2021-01-01,No,No,No,,No,Yes,3,Branch,Family,Ignored,No,45-54,0.142374071739614,True,True,False
FSL-0462,Patricia Murphy,935091339V,Female,1993-01-09,30,Badulla,Uva,Suburban,Premium,2016-07-06,9.8,1251505.68,60252.51,48679.34,11573.170000000006,Active,Gold,No,,,,,,,,Yes,2023-12-18,19,Agent,Yes,Verified,2020-08-13,No,No,No,,Yes,No,2,Branch,Friend,Responded,No,25-34,,True,False,False
FSL-0463,Samantha Stewart,947519871V,Female,1994-09-08,29,Kurunegala,North Western,Rural,Regular,2022-04-05,4.1,755762.57,31164.72,20671.88,10492.84,Active,Silver,No,,,,,,,,No,,4,Agent,Yes,Expired,2020-09-15,No,No,No,,No,Yes,2,Agent,,Ignored,No,25-34,,True,True,False
FSL-0464,Michelle Hall,702634531V,Male,1970-09-20,53,Kurunegala,North Western,Rural,Regular,2020-01-17,6.3,694853.8,46855.0,35119.47,11735.529999999999,Active,Silver,Yes,Housing,469830.22,24.0,21533.89,Defaulted,2021-06-17,241379.72,Yes,2023-09-28,25,Branch,Yes,Verified,2020-04-15,No,No,No,,Yes,Yes,4,Referral,,Unsubscribed,No,45-54,0.34738202482306346,True,False,False
FSL-0465,Ronald Jones,858349397V,Female,1985-11-30,38,Badulla,Uva,Suburban,Starter,2020-05-17,6.0,14824.57,591.31,287.5,303.80999999999995,Active,Standard,Yes,Personal,480520.13,60.0,8809.54,On-Time,2020-07-06,256156.01,Yes,2023-09-04,3,Agent,Yes,Pending,2022-07-31,No,No,No,,No,No,2,Agent,,Ignored,No,35-44,17.279152784869982,True,True,False
FSL-0466,Debra Jones,863486409V,Male,1986-12-14,37,Ratnapura,Sabaragamuwa,Suburban,Regular,2016-08-12,9.7,130924.77,9806.22,3490.17,6316.049999999999,Active,Standard,Yes,Personal,179839.59,12.0,16485.3,Defaulted,2018-10-17,81938.42,Yes,2023-12-22,11,Agent,Yes,Verified,2021-03-07,Yes,No,No,,No,Yes,3,Digital,Family,Ignored,No,35-44,0.6258435283101891,True,True,False
FSL-0467,Christine Davis,000118530V,Male,2000-01-11,23,Jaffna,Northern,Suburban,Starter,2020-04-04,6.1,143571.92,5094.65,3235.82,1858.8299999999995,Inactive,Standard,No,,,,,,,,Yes,2023-11-18,22,Branch,No,Pending,2023-04-22,No,No,No,,No,Yes,2,Digital,,Ignored,No,18-24,,True,True,False
FSL-0468,Rachel Allen,026797630V,Female,2002-06-28,21,Colombo,Western,Rural,Regular,2017-11-21,8.4,103067.51,2976.42,1292.29,1684.13,Inactive,Standard,No,,,,,,,,Yes,2023-07-10,8,Online,Yes,Verified,2023-03-06,No,No,Yes,1014229.98,No,Yes,3,Referral,Friend,Ignored,No,18-24,,True,False,False
FSL-0469,Joshua Flores,716376468V,Female,1971-05-17,52,Jaffna,Northern,Urban,Regular,2020-07-07,5.8,743711.7,32560.2,13949.35,18610.85,Active,Silver,Yes,Housing,1851189.54,24.0,84846.19,On-Time,2023-11-13,699881.94,Yes,2023-06-22,8,App,Yes,Pending,2020-11-03,No,No,Yes,1943114.4,No,No,3,Digital,Friend,Ignored,Yes,45-54,0.9410661954087854,True,False,False
FSL-0470,Kimberly Torres,998212433V,Female,1999-11-17,24,Colombo,Western,Urban,Regular,2016-02-14,10.2,50374.95,2769.2,2472.65,296.5499999999997,Active,Standard,No,,,,,,,,Yes,2023-07-14,27,Agent,Yes,Verified,2023-06-14,No,No,No,,Yes,Yes,3,Referral,Family,Ignored,No,18-24,,True,False,False
FSL-0471,Matthew Hall,003335648V,Male,2000-11-28,23,Colombo,Western,Urban,Regular,2016-10-28,9.5,562028.84,38564.31,19870.31,18693.999999999996,Active,Silver,Yes,Business,1283010.31,24.0,58804.64,Delayed,2020-04-16,854891.66,Yes,2023-09-27,11,Branch,Yes,Unknown,2020-08-29,No,No,Yes,1473262.49,No,Yes,4,Referral,,Responded,No,18-24,1.521081480445025,True,False,False
FSL-0472,Brian Davis,017964436V,Female,2001-10-23,22,Ratnapura,Sabaragamuwa,Suburban,Regular,2019-05-20,6.9,169361.11,4058.45,1293.95,2764.5,Inactive,Standard,Yes,Housing,2446930.49,48.0,56075.49,Delayed,2021-08-11,1874755.11,No,,3,Branch,No,Pending,2023-12-19,No,No,No,,No,No,2,Digital,Family,Unsubscribed,No,18-24,11.06957264273953,True,True,False
FSL-0473,Samantha Wright,713243299V,Male,1971-11-20,52,Galle,Southern,Suburban,Regular,2018-02-12,8.2,727699.38,46024.85,25346.9,20677.949999999997,Inactive,Silver,No,,,,,,,,No,,4,Online,Yes,Verified,2022-10-23,No,No,No,,No,No,1,Referral,,Ignored,No,45-54,,True,True,False
FSL-0474,Elizabeth Green,901499964V,Male,1990-05-29,33,Matara,Southern,Suburban,Regular,2015-07-02,10.8,241898.82,5097.99,3332.01,1765.9799999999996,Suspended,Silver,Yes,Business,2790692.8,60.0,51162.7,On-Time,2019-01-12,2259294.22,Yes,2023-08-07,21,App,No,Verified,2023-04-01,No,No,No,,Yes,No,3,Agent,Family,Ignored,No,25-34,9.339831504758891,True,False,False
FSL-0475,Charles Moore,707689220V,Female,1970-09-25,53,Matara,Southern,Rural,Regular,2020-07-27,5.8,791317.34,25959.07,18087.58,7871.489999999998,Active,Silver,Yes,Housing,2780606.0,48.0,63722.22,On-Time,2022-05-30,696962.26,No,,0,Agent,Yes,Verified,2022-09-09,Yes,No,No,,No,No,2,Referral,,Responded,No,45-54,0.8807620214666344,True,True,False
FSL-0476,Mary Torres,823496070V,Male,1982-12-15,41,Badulla,Uva,Suburban,Regular,2015-11-09,10.5,786594.61,56944.16,46228.3,10715.86,Active,Silver,Yes,Vehicle,2897173.84,12.0,265574.27,Delayed,2019-08-22,588772.9,No,,4,Agent,Yes,Verified,2023-06-12,No,No,No,,No,Yes,3,Branch,,Unsubscribed,No,35-44,0.7485086886115327,True,True,False
FSL-0477,Daniel Jones,761986604V,Male,1976-07-16,47,Kandy,Central,Suburban,Regular,2017-03-06,9.2,393378.48,29693.32,20160.05,9533.27,Active,Silver,No,,,,,,,,No,,3,App,No,Pending,2022-04-04,No,No,No,,No,No,1,Digital,,Responded,No,45-54,,True,True,False
FSL-0478,Christine Carter,876376279V,Female,1987-05-17,36,Jaffna,Northern,Urban,Premium,2020-01-30,6.3,1346362.37,73048.72,22665.03,50383.69,Active,Gold,Yes,Vehicle,1275824.36,12.0,116950.57,Defaulted,2022-09-05,220005.03,No,,4,App,No,Verified,2023-02-07,No,No,No,,No,Yes,3,Referral,Family,Ignored,No,35-44,0.1634069956961141,True,True,False
FSL-0479,Kimberly Williams,721705918V,Male,1972-06-18,51,Kandy,Central,Suburban,Starter,2016-09-18,9.6,45696.87,3243.76,2883.01,360.75,Suspended,Standard,Yes,Business,959736.14,36.0,29325.27,On-Time,2017-01-03,896456.69,Yes,2023-11-30,7,Branch,No,Verified,2020-07-24,No,No,Yes,734191.8,No,Yes,4,Branch,,Ignored,No,45-54,19.61746373438706,True,False,False
FSL-0480,Ashley Allen,013569993V,Male,2001-12-22,22,Trincomalee,Eastern,Rural,Regular,2021-03-12,5.1,533161.77,13876.14,7523.5,6352.639999999999,Suspended,Silver,Yes,Business,324254.06,36.0,9907.76,On-Time,2021-06-26,70154.92,Yes,2023-10-29,2,App,No,Verified,2022-01-09,No,No,Yes,1885348.62,No,Yes,4,Referral,Family,Responded,No,18-24,0.1315828027204576,True,False,False
FSL-0481,Anthony Parker,910364578V,Male,1991-02-05,32,Kandy,Central,Urban,Starter,2022-08-27,3.7,78904.25,17694.735,1898.87,15795.865000000002,Active,Standard,Yes,Housing,1503325.78,24.0,68902.43,On-Time,2022-12-13,933970.1,Yes,2023-12-29,35,Online,Yes,Verified,2023-04-24,No,No,Yes,1271131.21,No,No,3,Referral,,Ignored,Yes,25-34,11.836752773139596,True,False,False
FSL-0482,Mark Hill,811273100V,Male,1981-05-07,42,Trincomalee,Eastern,Urban,Regular,2016-05-06,10.0,774396.0,27047.18,19653.59,7393.59,Active,Silver,Yes,Personal,2207194.83,48.0,50581.55,On-Time,2018-10-16,739557.51,Yes,2023-06-01,15,App,No,Verified,2020-08-07,No,No,Yes,1331130.35,Yes,Yes,5,Agent,,Ignored,No,35-44,0.955012048099422,True,False,False
FSL-0483,Timothy Collins,981783390V,Male,1998-06-27,25,Galle,Southern,Urban,Premium,2022-06-20,3.9,4361511.14,260548.88,154752.49,105796.39000000001,Suspended,Gold,Yes,Vehicle,59019.31,48.0,1352.53,On-Time,2022-08-20,43442.68,Yes,2023-07-23,28,App,No,Verified,2021-07-26,No,No,No,,No,Yes,3,Agent,Colleague,Ignored,No,25-34,0.009960465216191103,True,True,False
FSL-0484,Elizabeth Morris,916437399V,Female,1991-05-23,32,Matara,Southern,Urban,Regular,2016-06-30,9.8,33373.7,1136.88,672.51,464.3700000000001,Active,Standard,No,,,,,,,,Yes,2023-07-08,9,Online,No,Verified,2023-11-13,No,No,No,,No,Yes,2,Digital,,Unsubscribed,Yes,25-34,,True,True,False
FSL-0485,Dorothy Thompson,993609682V,Male,1999-12-26,24,Kandy,Central,Suburban,Starter,2015-01-14,11.3,26618.96,563.64,428.98,134.65999999999997,Inactive,Standard,Yes,Vehicle,54308.53,24.0,2489.14,On-Time,2023-04-02,19572.11,No,,2,Online,No,Verified,2023-10-03,No,No,No,,Yes,Yes,4,Branch,Family,Ignored,No,18-24,0.7352695221751714,True,False,False
FSL-0486,Stephanie Baker,933246462V,Male,1993-11-20,30,Ratnapura,Sabaragamuwa,Urban,Starter,2015-03-09,11.1,105010.75,2750.39,2303.6,446.78999999999996,Active,Standard,No,,,,,,,,Yes,2023-09-14,6,App,No,Expired,2022-06-22,No,No,Yes,804666.27,Yes,Yes,4,Agent,Friend,Unsubscribed,No,25-34,,True,False,False
FSL-0487,Jason White,851054878V,Male,1985-04-15,38,Trincomalee,Eastern,Urban,Starter,2023-11-15,2.5,91756.9,5944.48,5129.87,814.6099999999997,Active,Standard,No,,,,,,,,Yes,2023-07-13,2,Agent,No,Verified,2022-04-23,No,No,No,,Yes,No,2,Digital,,Ignored,No,35-44,,True,False,False
FSL-0488,Jason Carter,710762597V,Male,1971-03-17,52,Trincomalee,Eastern,Urban,Regular,2016-12-05,9.4,661404.94,22522.94,7367.76,15155.179999999998,Active,Silver,No,,,,,,,,Yes,2023-08-15,31,App,No,Verified,2020-10-02,Yes,No,No,,No,No,1,Referral,,Ignored,No,45-54,,True,True,False
FSL-0489,Mary Baker,706253807V,Female,1970-05-05,53,Jaffna,Northern,Urban,Premium,2019-09-18,6.6,988359.89,65098.38,27801.64,37296.74,Active,Silver,Yes,Housing,2114078.24,24.0,96895.25,On-Time,2022-08-18,1493942.9,No,,4,Online,No,Verified,2023-05-02,No,No,No,,No,No,2,Agent,Colleague,Ignored,No,45-54,1.5115373611529297,True,True,False
FSL-0490,Robert Jackson,835957152V,Female,1983-04-05,40,Badulla,Uva,Suburban,Premium,2021-07-09,4.8,1019063.83,62846.74,52822.59,10024.150000000001,Active,Gold,No,,,,,,,,No,,0,Agent,Yes,Verified,2023-12-30,No,No,No,,No,Yes,2,Branch,Family,Unsubscribed,No,35-44,,True,True,False
FSL-0491,Maria Jones,940662369V,Male,1994-03-07,29,Jaffna,Northern,Suburban,Premium,2017-12-05,8.4,1994341.37,56182.19,22865.37,33316.82000000001,Active,Gold,No,,,,,,,,Yes,2023-12-23,16,App,Yes,Verified,2020-05-26,No,No,Yes,1544265.23,No,No,2,Referral,Friend,Responded,Yes,25-34,,True,False,False
FSL-0492,Michael Murphy,021601497V,Male,2002-06-09,21,Gampaha,Western,Urban,Regular,2022-02-22,4.2,476955.62,11903.84,4931.2,6972.64,Suspended,Silver,Yes,Vehicle,218880.35,60.0,4012.81,On-Time,2022-07-25,205778.71,Yes,2023-11-20,9,Online,No,Verified,2020-06-23,No,No,No,,No,Yes,3,Digital,Family,Responded,No,18-24,0.431442049052698,True,True,False
FSL-0493,Debra Evans,840347216V,Male,1984-02-03,39,Ratnapura,Sabaragamuwa,Urban,Regular,2015-04-18,11.0,54434.2,1248.24,870.3,377.94000000000005,Inactive,Standard,Yes,Vehicle,311631.24,60.0,5713.24,On-Time,2016-12-22,138490.74,Yes,2023-07-31,28,Branch,No,Verified,2021-10-20,No,No,No,,Yes,No,3,Digital,,Ignored,No,35-44,2.5441861917691453,True,False,False
FSL-0494,Richard Flores,802877720V,Male,1980-10-13,43,Trincomalee,Eastern,Rural,Regular,2021-12-06,4.4,296960.12,23734.38,18119.3,5615.080000000002,Inactive,Silver,No,,,,,,,,No,,4,Branch,Yes,Verified,2020-04-06,No,No,Yes,1104294.02,No,No,2,Digital,Colleague,Ignored,No,35-44,,True,False,False
FSL-0495,Jennifer Carter,926325079V,Female,1992-05-11,31,Badulla,Uva,Urban,Regular,2017-02-07,9.2,432090.61,10305.34,4747.46,5557.88,Active,Silver,Yes,Business,1876270.32,36.0,57330.48,Delayed,2022-12-14,1098945.34,No,,5,Online,Yes,Verified,2021-05-12,No,No,Yes,1472274.0,No,Yes,4,Digital,Colleague,Unsubscribed,No,25-34,2.54332150379292,True,False,False
FSL-0496,Gary Williams,835307387V,Female,1983-01-30,40,Kandy,Central,Urban,Regular,2023-07-01,2.8,246677.28,17861.41,7358.07,10503.34,Inactive,Silver,No,,,,,,,,Yes,2023-10-18,13,Online,Yes,Expired,2020-02-17,No,No,No,,No,No,1,Digital,Family,Ignored,No,35-44,,True,True,False
FSL-0497,Debra Campbell,821306432V,Male,1982-05-10,41,Kandy,Central,Suburban,Starter,2015-09-10,10.6,102683.28,4147.97,1965.38,2182.59,Active,Standard,No,,,,,,,,Yes,2023-07-23,15,Branch,No,Pending,2021-02-01,No,No,No,,No,Yes,2,Branch,Family,Ignored,Yes,35-44,,True,True,False
FSL-0498,Jeffrey Campbell,026293027V,Female,2002-05-09,21,Badulla,Uva,Urban,Starter,2017-09-14,8.6,91031.07,5266.37,2205.52,3060.85,Active,Standard,Yes,Vehicle,2998358.55,12.0,274849.53,Delayed,2018-02-03,2143396.68,No,,4,Agent,No,Verified,2022-03-08,No,No,No,,No,No,2,Digital,Friend,Unsubscribed,No,18-24,23.545770471554384,True,True,False
FSL-0499,Michael Johnson,850037799V,Male,1985-01-03,39,Gampaha,Western,Suburban,Starter,2020-11-15,5.5,139027.34,4819.13,2536.67,2282.46,Active,Standard,No,,,,,,,,Yes,2023-08-12,9,Agent,No,Expired,2023-10-24,No,No,No,,Yes,Yes,3,Referral,,Responded,Yes,35-44,,True,False,False
FSL-0500,Janet Parker,748239834V,Female,1974-11-19,49,Matara,Southern,Urban,Regular,2020-05-09,6.0,287501.23,6205.02,2380.1,3824.9200000000005,Suspended,Silver,Yes,Housing,2827720.41,60.0,51841.54,On-Time,2021-03-07,459437.6,Yes,2023-08-25,23,Agent,Yes,Verified,2020-03-15,No,No,Yes,1087392.46,No,No,3,Referral,,Responded,No,45-54,1.5980369892678372,True,False,False
FSL-0011,Joshua Mitchell,862063426V,Male,1986-07-25,37,Kurunegala,North Western,Urban,Regular,2023-12-05,2.4,778313.09,17429.3,8970.61,8458.689999999999,Active,Silver,No,,,,,,,,Yes,2023-10-22,28,Branch,No,Verified,2020-11-28,No,No,No,,Yes,No,2,Referral,,Ignored,No,35-44,,True,False,False
FSL-0046,Nicole Morris,012378685V,Male,2001-08-25,22,Ratnapura,Sabaragamuwa,Suburban,Starter,2015-03-19,11.1,42108.97,2951.75,1857.48,1094.27,Active,Standard,No,,,,,,,,Yes,2023-08-13,17,Online,Yes,Verified,2023-08-01,No,No,Yes,1819779.08,No,Yes,3,Branch,,Responded,No,18-24,,True,False,False
FSL-0089,Catherine Mitchell,821642369V,Male,1982-06-13,41,Matara,Southern,Urban,Starter,2016-09-28,9.6,82776.58,3596.14,2447.45,1148.69,Inactive,Standard,No,,,,,,,,Yes,2023-11-26,29,Branch,Yes,Verified,2022-06-08,No,No,Yes,1365551.2,No,Yes,3,Digital,,Responded,Yes,35-44,,True,False,False
FSL-0131,Ryan Torres,992664913V,Male,1999-09-23,24,Trincomalee,Eastern,Suburban,Regular,2016-07-28,9.8,368051.95,11317.12,9837.15,1479.9700000000012,Active,Silver,No,,,,,,,,No,,3,Online,Yes,Pending,2021-04-19,No,No,Yes,492870.74,No,Yes,3,Agent,,Unsubscribed,Yes,18-24,,True,False,False
FSL-0201,Nancy Johnson,821599078V,Male,1982-06-08,41,Gampaha,Western,Suburban,Regular,2020-05-22,5.9,461148.18,33249.13,22502.93,10746.199999999997,Active,Silver,No,,,,,,,,Yes,2023-10-10,3,Online,Yes,Verified,2021-10-16,No,No,No,,Yes,Yes,3,Referral,Friend,Responded,No,35-44,,True,False,False
